source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,lum_val
65227054145501568,56.72092226096145,6.20644116165628,24.175262632220466,3.5364218125202425,,,21.255135,,,,"NOT_AVAILABLE",,,
65225748474544128,56.68404114486042,1.1031444572837326,24.123831849677483,0.6826579501823559,-0.11286916424198165,1.2938869218412954,20.325281,0.7110729,,,"NOT_AVAILABLE",,,
65225782834282624,56.733831358680234,0.5412237888994235,24.09617844396177,0.3197161839106098,-0.4025753832888761,0.5957041344196102,19.387474,0.54068375,,,"NOT_AVAILABLE",,,
65225469302220672,56.70855161763332,0.15200026073155648,24.10599523113492,0.0913804198308293,0.2586852343986623,0.16292970484046443,17.603554,1.0398617,,,"NOT_AVAILABLE",,,
65213374674242048,56.755752563429695,0.24278724053663095,24.06548001982692,0.14176257018167426,-0.056617015746781164,0.26486526642912034,18.32254,0.792881,,,"NOT_AVAILABLE",,,
65213374674242688,56.74983771214124,0.0774989243324367,24.06570118812239,0.046641349848879715,0.11307120320402425,0.08451230272899088,16.301416,0.87158203,,,"NOT_AVAILABLE",5541.315,2.0073,
65225473596637696,56.71590818577831,0.8374918681310453,24.10502964299479,0.500026289922194,-0.9403842181526361,0.918526373651391,19.97091,0.39860916,,,"NOT_AVAILABLE",,,
65225714114811648,56.67396915552903,0.7280430298111638,24.11359581362458,0.4619686311944841,1.1925721069534883,0.7937782751104981,20.022686,1.3111706,,,"NOT_AVAILABLE",,,
65226263871160960,56.71934249414753,1.2947102973843028,24.14882629836124,0.7422148628045632,0.6322656205683219,1.509629579721609,20.47894,1.0323486,,,"NOT_AVAILABLE",,,
65213580832679680,56.750413599996506,0.3739781872923558,24.070484558480278,0.22040884767005753,1.043842513799457,0.40965378513084283,18.934666,0.9630623,,,"NOT_AVAILABLE",,,
65225297503468544,56.67280823185903,0.4221242822424328,24.07526490012411,0.26897877763953243,0.09155759042577917,0.4585966155738652,19.06434,1.2641926,,,"NOT_AVAILABLE",,,
65213718271634176,56.78484643036186,0.24626086468025343,24.07003059167284,0.14137160452286074,-0.025283582499672753,0.26901168682826665,18.361488,0.6060848,,,"NOT_AVAILABLE",,,
65213718271634432,56.77912750289671,0.5179398244844703,24.071901083309573,0.29640487535453724,-0.8171510639026276,0.5818732716581055,19.42621,0.5019474,,,"NOT_AVAILABLE",,,
65225744180148992,56.69227506567186,0.8291020985686418,24.128327531707612,0.49023542989082813,0.3924613807464692,0.8667614870079967,19.908096,0.48727608,,,"NOT_AVAILABLE",,,
65225611035601408,56.66807829545215,1.1111477700440155,24.10213537945148,0.6950488481487331,5.295786147127892,1.2090965792667325,20.55253,0.36729813,,,"NOT_AVAILABLE",,,
65225434942459136,56.700106519415044,0.29544557158503004,24.100579599631423,0.17998008905769908,0.22983094723495703,0.3196303195609723,18.618307,0.9878254,,,"NOT_AVAILABLE",,,
65213413329403648,56.7092224801989,3.5663605385847803,24.04717950201645,2.241099807461408,,,21.08371,,,,"NOT_AVAILABLE",,,
65226053417788288,56.70268193931833,0.39562022341817155,24.123490872859232,0.2367226030447027,0.3416432177829885,0.4355383444540409,19.043245,0.5613289,,,"NOT_AVAILABLE",,,
65213860005059200,56.81408464410488,0.564638397113482,24.09677629469333,0.2941970070866613,-0.018135752575958675,0.6327919175621309,19.340246,0.37838364,,,"NOT_AVAILABLE",,,
65226229510868608,56.744010162956464,0.5337066299680296,24.153696308827087,0.3158161031717812,1.1038808619115534,0.5765722642207544,19.44939,1.4423542,,,"NOT_AVAILABLE",,,
65225778539850880,56.741649974286226,0.2385761920130274,24.104447473678775,0.12812350157848104,0.5521299103899451,0.24817859673856957,18.054758,0.7315502,,,"NOT_AVAILABLE",,,
65214061869064448,56.759968155561275,0.8179004575479031,24.103764546202957,0.45875156237131604,0.1731340247017335,0.9038351940924821,19.94559,0.17689896,,,"NOT_AVAILABLE",,,
65225744180135808,56.683323639257374,1.4826717108631022,24.119944645840622,0.95376259849979,0.8102263898531068,1.758119960627713,20.604675,0.5798588,,,"NOT_AVAILABLE",,,
65225370517931520,56.70944271496747,1.0478910623016484,24.087465461604815,0.6477287525069039,2.874230199226308,1.1076020130004016,20.367468,0.093509674,,,"NOT_AVAILABLE",,,
65213894364799488,56.78628208117048,0.9485763126556587,24.09890310948299,0.5646824517670287,-0.13080712572079517,1.0525006988891792,20.255568,-0.23670006,,,"NOT_AVAILABLE",,,
65225782834791296,56.72623382002765,1.0737789147189,24.103770086234935,0.629363639630713,0.9087510300689835,1.2500292708337613,20.32798,0.13453674,,,"NOT_AVAILABLE",,,
65225434942442496,56.69262732839092,0.46062017176176856,24.089413266193098,0.2975200306412825,0.09542075486826262,0.49933754367681243,19.399412,0.70630646,,,"NOT_AVAILABLE",,,
65225400582704768,56.730245565940706,0.45195970135760294,24.089343288968415,0.26209049722750805,-1.1311285487002676,0.49641599120405483,19.192156,0.50866127,,,"NOT_AVAILABLE",,,
65213001012502912,56.81604233429853,5.505079588472711,24.062352368354254,1.9969646762293212,,,20.931606,,,,"NOT_AVAILABLE",,,
65213653847148160,56.732092634182656,1.405503363776616,24.0805535659227,1.0459110524817916,,,20.58532,0.3896904,,,"NOT_AVAILABLE",,,
