g_abs,bp_rp,dist,ra,dec,radius_val,teff_val
11.30772272044284,0.9064007,461.40612474002836,56.73585982045645,24.08917974248569,,
4.6691625424958225,0.7482796,12197.471209220417,56.72457905456353,24.041952085646113,,
5.610100512782601,1.339056,3011.6430086546857,56.713477960880155,24.041600919936137,,
5.755212961258991,1.6105309,3637.4120903800635,56.69430971488793,24.095098073237406,,
6.526316051068889,1.3267727,1849.8312610593634,56.69598834794509,24.09410706188943,,
7.073488810836768,1.123785,1656.4046837476199,56.777834440450874,24.090470352647927,,
7.54479806518288,1.4966087,1321.63999118616,56.73481757492251,24.09574791640073,,
0.819913969043288,1.4909582,8098.776189380526,56.77470728100557,24.048807366592655,,4453.3335
4.903123810418101,0.7515583,13210.261556330284,56.74262078326659,24.128139340982166,,
10.963051146393525,0.32899475,750.3836646696301,56.81283337118537,24.07069053340511,,
8.228214335876233,1.8079672,507.1389168452876,56.762333151848466,24.056596797914025,0.5261448,3996.0
9.709276466146761,0.38874054,996.1661484482987,56.79261581030486,24.10662911265439,,
5.584563918638054,0.6080303,6547.368731776224,56.72293134836201,24.122013128594432,,
10.27898983276951,0.40675163,898.1824290671694,56.69350373996743,24.123444352603588,,
13.293964579732119,0.2172451,277.7325275414722,56.71646299121774,24.180183611268635,,
11.595214051161326,1.7103138,282.3560181702319,56.70421360195288,24.12378709011984,,
8.391086638052805,1.7312756,789.1125766788169,56.702575980171616,24.12572935135154,,
11.065443970173291,0.61642265,835.6851029433765,56.77435940186224,24.1106861765795,,
8.856099238222049,0.5553417,1026.6385260766046,56.75299343233099,24.108197009785467,,
9.168682243519036,0.26400948,1614.2003214952358,56.74001934493037,24.057149022391474,,
9.973867867565568,1.3692989,727.2541946340743,56.746770989738,24.061954197635355,,
9.95570664377927,1.1793232,791.9327563582173,56.674157528132916,24.11185247359909,,
7.942319559377303,1.4156532,1503.1621443225781,56.74014567801366,24.11124581143108,,
10.863658367002571,1.8590584,465.36668435422285,56.68007408859273,24.11257149308448,,
7.505095972604359,1.6920567,910.8546876081801,56.76862796082149,24.06227960231957,,
10.731377490668573,0.81484795,892.8105996808006,56.707811296707476,24.079072033416498,,
7.312984119124611,0.5763531,1506.2826971584734,56.8006674730584,24.059140134128647,,
11.990367387639326,1.8354397,265.24652170862953,56.722145341446456,24.060361107298384,,
8.191524950433891,1.3321095,1261.248364239092,56.719217757077345,24.053694778252538,,
11.808930630034363,2.5130405,135.87404728261075,56.71438570129497,24.10432913140181,,
6.364486346042327,1.2679787,2052.502885411729,56.70058935501477,24.116281248250854,,
4.63950623622495,0.94021034,4020.463332965154,56.78683884689585,24.06154628945611,,
9.351168231280903,2.294241,428.3101720144415,56.71553231847118,24.056687944203915,,
11.549909523131976,0.08757973,586.8563565617885,56.75898434074029,24.081492078479098,,
5.8996037480483,1.188653,945.0996867615002,56.77490046250968,24.11165152292933,0.8369913,4909.0625
6.135201769546477,0.9609871,1494.3434687993501,56.804008674295275,24.09037237528644,,5343.0
9.005482431661816,1.972723,449.95146991711385,56.79959527041257,24.085692827387643,,
5.825763215301938,1.2707558,1006.5164456831278,56.819416628917345,24.07366816194163,0.84740585,4950.34
4.392019702026321,1.0821705,2025.6581345247553,56.7483816583026,24.103335696171467,,5051.68
6.482744561237389,1.4566879,660.0870017526269,56.77476091098455,24.086583533347124,0.8740733,4389.8696
8.645830603666056,1.5311813,581.2168719028758,56.79513827480169,24.063590830803566,,
6.392250360527166,1.4782515,277.9350671210301,56.73669978088009,24.149503650002085,0.85872203,4479.0
3.994803376163226,0.9801464,389.6744011418854,56.7456149024488,24.08917621821297,1.6334138,5341.6665
6.12361642435933,1.219593,1927.7483984584849,56.73540297232711,24.051856813318548,,
3.6702837946087126,1.0245752,969.2699738577625,56.71809274674159,24.173200869246507,2.0329201,5188.8623
4.84801719783032,1.0266323,1102.1231703474875,56.72112107310228,24.168737713164827,1.1579252,5233.0
7.201476088731086,1.1399803,1360.0958903208464,56.713427562746894,24.168755255619903,,
5.40740079513801,0.53778076,6097.121320526214,56.7215390483415,24.154279962660933,,
6.5938809341074744,1.1973057,1346.6734433700626,56.73868476599061,24.15345073993713,,
5.941233671617784,1.1322422,1773.634657849657,56.67211770780191,24.14617319823777,,
11.615000325720906,2.6410322,139.1294777191565,56.72491282449877,24.132376831118844,,
9.985016182145138,1.6857338,706.3257907519818,56.66930015600279,24.109262575296523,,
12.707269045876053,0.9645443,283.7221165156711,56.72066586954984,24.12251053812346,,
4.388237917724602,0.91822624,4707.686237374994,56.71740589791738,24.101321913368913,,
4.086615685698064,1.0573025,2698.179729831674,56.71513165601188,24.09738238945923,,5210.4
8.569792240743237,1.147377,869.8490236624677,56.72614760542649,24.13086542808962,,
7.136022623349987,1.5438089,228.44256879554172,56.726945451779855,24.111722207590073,0.6202596,4452.75
1.305727621534679,1.2356815,12454.03517136967,56.79689881785463,24.11290123025364,,4820.0
5.880210379923472,0.98197556,1521.9548061175863,56.77711936666922,24.12109845346454,,5347.0
3.1321819959585966,1.214922,3910.521127208043,56.69092358154632,24.10546969004006,,4867.9233
4.651671148903748,0.9309559,3097.3229799956616,56.802263455771566,24.048099838201587,,
6.633387124819894,1.2450428,1193.4091736495625,56.75993537321267,24.06800630919457,,4751.1226
2.959154759342084,0.90535164,1693.0195897456279,56.79483678580146,24.044086421151775,2.3678389,5593.2754
9.707023313329403,2.5437899,138.19699644441914,56.7883521449579,24.05198411956014,,3736.0
7.549670926950686,1.5650864,1195.495334336747,56.68185543136567,24.075948069945156,,
5.881613682563863,1.1556301,1819.916851354337,56.73144899505055,24.06289534444844,,
8.276244449562693,1.5980034,1003.3498469789221,56.74436437442377,24.05541513951532,,
3.15635492325087,1.0804672,5760.025676738634,56.74465803467492,24.05143453084229,,5003.6396
9.823152892191121,1.6618462,793.9200504592095,56.69247878299806,24.05858240711236,,
7.650572863381742,0.6769905,1468.9791463083466,56.76142704179956,24.054652088798516,,
11.215205972567874,2.3113136,285.77523208623796,56.670634866695856,24.081305775246257,,
3.5433876476655968,0.6303797,134.80001254769743,56.66398644615473,24.103001088148325,1.3119179,6512.5254
8.466339163795976,1.1649094,816.5799990232774,56.77520776625595,24.132487547987292,,
4.157606214805533,1.1922588,2910.5325136080023,56.714751996921024,24.132846694007927,,4876.2437
8.552497282303225,0.72154236,1201.8422079828113,56.75111979175331,24.081509173436807,,
4.803448357685898,1.0196114,2402.3763700354693,56.810555624582676,24.06764271821574,,5229.4873
4.653133940901405,1.0929604,2024.92687603039,56.767045261739014,24.137428899262627,,5011.0
4.908848401084995,1.1069603,2108.0672634345287,56.74049368383923,24.148138956545825,,5008.0
6.342946320812985,0.41535568,3777.992645436406,56.78110161180273,24.06166487497227,,
8.756683391128178,1.1136608,1208.790152484463,56.786321493332785,24.18995395192714,,
3.442187428972346,0.6789684,13010.449806822477,56.72742704587299,24.194794198263494,,
6.721316542648573,1.0449371,1678.1529476613468,56.72272209422263,24.19439718430072,,
8.81164109096731,0.73731613,1198.7625949539452,56.75440989293344,24.19151524618075,,
6.363278737327047,0.50255203,4260.511981605949,56.77899417734909,24.181171582309684,,
7.518167999598525,1.5232582,1815.8789305226528,56.75202899626277,24.1805806525265,,
8.316241214623219,0.90667534,2195.133819770127,56.75176178975969,24.167881356667753,,
3.829891057263424,0.9292221,4739.91548828109,56.75464651467509,24.18277084086192,,
10.315015784427384,0.16668701,949.1219295115509,56.80725596521248,24.17176235383059,,
7.596392543574908,1.8860588,1253.8198695118392,56.74780060763629,24.17639284047023,,
4.19186629873106,0.89992523,688.5891379118533,56.81060384242884,24.11801872619409,1.3321205,5612.1
0.6431441312921642,0.023653507,134.3191903271106,56.83775691923278,24.116073676973148,,9500.0
5.616566058724278,1.1437426,1183.6082267258728,56.79412055583068,24.138080500258752,0.96123517,4893.8804
6.630543085155878,1.3246651,1599.8897366706651,56.756516539475655,24.159051194112294,,
3.1871464915663026,1.0758915,10862.04730503446,56.79561760679985,24.168264340609205,,
6.076717920413801,1.1300163,1232.22097379405,56.78137009848855,24.18697151816014,0.7760953,4897.705
3.5081171433732727,0.7822752,1538.8289675988244,56.76048493961499,24.149991208894996,1.6237099,5921.0
11.879676710058941,1.0702152,429.56643637433024,56.77708679610136,24.17130133319198,,
5.272277935884141,1.1643295,2096.622356363531,56.76168971646475,24.156179761466117,,4930.53
6.696062029534703,0.7955265,1067.053136847407,56.82719567852305,24.13998551342342,,5409.0
8.187752939845264,1.8939762,134.96244311100327,56.76501821521337,24.159493563402044,0.6150833,3834.0
3.64861011896037,0.8397026,5849.390737477155,56.74879536262784,24.175141371717256,,
8.065444989198788,1.4096832,1529.6405126370448,56.75302914852252,24.159671973500497,,
7.393563524917676,1.527091,365.8544008218698,56.82575313837368,24.118499670526287,0.56138927,4424.3574
11.542744468404798,3.2011213,137.15361395355146,56.730555417376586,24.18780429787699,,
8.758771390558655,1.2844486,708.8780727357416,56.826743117738815,24.15803139201272,,
7.871883335198753,0.907217,1801.7027748441212,56.82235656279695,24.157367983434515,,
5.169368774459674,1.2012997,986.3220433801018,56.79341366216843,24.16123568072679,1.2194122,4834.7124
6.257521985155465,1.2241955,419.79371476182047,56.82505887499215,24.100602876234575,0.7247617,4870.0
6.905396790126897,1.2007103,1245.122029476671,56.82045595215171,24.114471171413545,,
11.052963211998438,1.6375599,308.115712295955,56.82052851038169,24.137953829827698,,
3.7368980461753676,0.64441204,93.95698583947186,56.819095560860674,24.12816067087643,1.2610834,6355.0
4.6519968558791795,1.1431866,1431.067136005366,56.77253259083345,24.138780829238918,1.502803,4888.88
6.642004885858746,1.5081558,1152.3729937781986,56.801491825827185,24.150730124351085,0.7707745,4468.3335
8.506360485582093,0.747118,1280.9478858153275,56.77518551761718,24.175798341246793,,
6.4419597165643765,1.3949032,1861.0014576777396,56.787441504963134,24.187271253396133,,
10.49138376030209,1.024498,876.9549655388984,56.73079604720659,24.18983330669205,,
2.5622370393730556,0.35874176,136.10870599760952,56.830697474162484,24.138926201582947,1.5304574,7607.05
8.2990245474989,1.0285473,1300.5714709578108,56.765926305365646,24.147547042877864,,
9.901794517314464,0.44618034,1334.1059977978514,56.81136042579901,24.14276026789421,,
10.993365406558095,0.5292454,624.2048845930502,56.82503646982965,24.11432707413514,,
