g_abs,bp_rp,dist,ra,dec,radius_val,teff_val
24.355755951602788,0.8932476,1.5252914040099517,275.389946519124,-30.3171410435606,,
23.820304789361234,2.0104465,1.5320919177524486,267.5278077668979,-16.37034481706595,,
24.039667354471618,,1.5362448853933974,273.92000144431944,-23.706535865871963,,
23.677427800089742,1.3074665,1.5369222260693376,274.5799769568739,-30.90778479360407,,
24.840512498666897,1.8198204,1.540940490213995,266.15894817730094,-19.706950033866462,,
23.491263700488872,,1.5415347334832636,271.5478640064508,-28.633076634163416,,
23.708693479605223,,1.5426538085732397,271.4759036619158,-28.540643581290333,,
24.014764191587698,,1.5569729911597772,270.61367221377634,-36.81405391471217,,
23.316272489767922,2.0297108,1.5621247628165498,272.49516089457927,-27.74745166403894,,
23.708148287711886,,1.5657901715411473,273.95419684353766,-26.24135298414321,,
23.125651929478686,1.8693829,1.5682344716798817,271.8348374246883,-27.065212977977616,,
23.443362836635636,,1.5694981117525513,271.58757068521146,-28.11201859657994,,
23.767210563365687,,1.5725954512647877,272.6768844461368,-30.36562679428747,,
24.09379087677623,1.3939228,1.5820302041960186,271.12760411149014,-35.44558481086073,,
23.74146145131323,1.0945778,1.5913848889225908,273.41191905620747,-31.807866631406316,,
23.945123023608144,1.5629349,1.5928388395755928,272.7603472684746,-32.28252793023428,,
24.25167758796178,,1.601620068519621,269.3009349928787,-31.746367197403266,,
23.847001485961194,,1.6036426823551624,270.304776458357,-34.67255751477743,,
24.568917212130046,,1.611461370726988,265.46390372996666,-20.240042304610565,,
24.03218037160829,,1.6136407800243926,266.51748343197534,-20.09782837680429,,
23.2623220944499,,1.6141375821980937,274.2436538220679,-23.68403350528609,,
23.83356794864715,,1.6151752572754619,270.1323324583107,-30.495701099806244,,
23.853011159324964,,1.615731713820627,276.04210696122834,-24.417232537921,,
24.001851528808686,1.0619335,1.6162878260043791,295.21256931524323,29.220011248762024,,
24.260763324830208,,1.6195502357896197,276.99525639613626,-22.307666696543546,,
24.10817238451733,1.2856846,1.6351300150275454,277.0980974652719,-22.375997138948357,,
24.002191235903865,,1.6384635463106736,268.47429698251136,-32.00203515584656,,
23.72283533969884,,1.6436050407772658,273.60117104334574,-30.80832198152997,,
24.392938032398675,,1.648192539770294,277.739566014044,-21.79800118939958,,
23.52560561059582,1.0942173,1.6501104043538888,272.5180466577912,-32.97156915752516,,
23.41445456530502,,1.663101767441939,268.09369423274813,-35.841373893391804,,
23.600185387535674,,1.6644792394354586,272.73503880476795,-26.88554020200417,,
24.240264207301852,,1.6754958483469709,276.8743716981898,-18.863336049574663,,
23.622762992572184,,1.675734982525412,273.71926468624144,-26.17574422697751,,
23.535685063919527,,1.675890884210546,274.20707768975166,-26.697743107649,,
23.04760895464277,,1.704345112413134,272.0670847555127,-27.710993101983753,,
23.499543085764163,,1.7065372263019598,267.4181588415452,-33.547639719237814,,
23.21850813604323,,1.7088820956459525,268.5518760090663,-34.40971244750442,,
23.89673681034586,,1.7105488124882968,277.5487255032569,-25.064675156683286,,
23.25065020504954,,1.7228447712803754,273.76128482275834,-27.25912634824606,,
23.48079691202499,,1.7361825767449985,270.5726219878698,-29.356133201059176,,
23.391882500303904,,1.7370211643591733,276.3699659656386,-31.047955623374186,,
23.372242758022786,1.691721,1.7392194402805936,267.2802926479307,-20.872873118582852,,
23.676554067419875,,1.739390902761631,265.83468210701704,-35.09615524583942,,
24.086666513604268,,1.746568050110689,273.5548531976341,-23.46254048914289,,
23.216520674970273,,1.7624954689375545,270.4623216626812,-29.653338719271844,,
23.620176403262025,,1.7726121486261568,266.54589050448294,-34.226024047422825,,
22.87730447719749,,1.7761326552884569,269.37205184219863,-28.91170201850772,,
23.213322782449964,,1.7764410111636888,273.44098644393813,-26.357021008650513,,
24.207295718986092,,1.7828483505429231,281.8413543512459,-7.315747703204657,,
23.771292632380614,,1.7941957783048514,270.618333684253,-27.381843426566732,,
23.204500149599177,,1.7980728822608225,271.5789765973565,-28.14857357227663,,
22.22021780962649,,1.7985095030351228,273.2676476935472,-30.80572294651201,,
24.349700614510972,,1.8005417659172258,117.34926818862584,-16.72701042194785,,
23.980468737201633,,1.8072184563312075,273.5546794035382,-23.49123188150125,,
23.092706464852732,,1.808481048955401,201.1011853977551,-63.322747345937884,,
23.794094285905647,,1.8170933908928317,275.89668047633944,-25.202230378629803,,
24.15441036090126,,1.8194804586484064,268.5824754667317,-22.47119236702032,,
11.886830311029343,2.8405204,1.8266487681550243,269.4486143580427,4.737980765585507,,3699.35
23.13569470669502,,1.8270080175478425,274.22296822636156,-25.474048850288806,,
24.040913692146983,,1.8281085052773491,270.02071823973847,-16.083151126528417,,
24.427181496669323,,1.8384036238097723,286.0558301311537,-0.764055142016697,,
22.485408866501846,,1.864639031727702,273.000907388614,-27.478803362003692,,
23.434118426079923,,1.8733167034553344,275.62350561914616,-24.258762083309723,,
24.119516413854996,2.0360794,1.8774646521858438,265.77931659157724,-21.018962454136776,,
24.14840474768606,,1.8781758685129017,264.3433804344039,-19.14623042644652,,
23.104205287387405,,1.878390752175578,272.71947749932093,-27.856493584318994,,
23.614816514871624,,1.8907589020473148,272.63560518788614,-31.85632905143797,,
23.317961555290108,,1.8978762361916426,268.95745666136287,-34.487182848133536,,
23.72196557586278,,1.9033044018561351,273.9881425366502,-29.280194459431854,,
23.76895165646869,,1.9073239027252433,113.23658888379569,-19.783620896421482,,
22.876688330203656,,1.911303529718935,273.7497044990519,-27.252575533968646,,
24.00685085812298,1.1254005,1.9164010980099637,260.0358259232225,-17.059776256136345,,
23.6862708568025,1.5365906,1.9184495048756556,276.3537430948435,-24.48886669549558,,
24.50950162218905,,1.9346778656476207,280.48880753038895,-7.478310647585041,,
24.046541623642657,,1.9438887734983659,278.1891155133346,-17.213873467625532,,
23.773363231670597,,1.9499890489508986,276.3622291631767,-21.045976564410317,,
23.250304009317354,,1.9505846369390176,276.92764975543474,-23.668173778674742,,
23.22944911963114,,1.9555647211892677,272.40609828071644,-26.423068484677326,,
23.553974013617918,,1.9613386840197577,274.99970433972675,-24.237167118405797,,
22.84530089243291,,1.9637827778780632,271.70949408144617,-27.153828280851492,,
23.472241903162963,,1.975124592870231,266.9955598584147,-33.39394072084817,,
23.27430432334044,,1.97776736844898,274.8032575067461,-22.00165269163677,,
22.91376137521955,,1.9797580616176453,272.5269564330329,-27.75789570551415,,
23.454175847459172,,1.9802140279531226,275.1014711936343,-27.597214999384022,,
22.960792650150402,,1.9851161745831538,271.66870721482604,-28.907428891179137,,
23.56599059631446,,1.9904274433152596,270.88355759397024,-34.54517782867218,,
23.2508854223725,,1.9906562447578826,272.5894727270232,-27.488236585285446,,
23.033364807451274,,1.9968634612246012,274.8412292730807,-24.22191620758854,,
23.981306862500908,,1.9970728197178076,273.8212684051129,-25.216824850304175,,
23.387230439000007,1.3762436,1.9991387815714148,276.55539796903156,-21.417679004195133,,
24.357062203116328,,2.004466202494989,263.2526772618373,-22.07066896040379,,
22.939348467965157,,2.009955152250942,271.0100795185916,-27.517881487147406,,
23.239680128320387,,2.013555912300693,275.3823337955969,-25.235974292454642,,
23.016911078488043,1.149044,2.0155468629312154,273.7417706229158,-26.339851815169823,,
22.71955902045264,,2.01600742166194,271.1235790286433,-28.643783882341477,,
24.18119097709259,0.7049122,2.023664501846177,267.3944513973773,-15.54714063978915,,
23.053668916979596,,2.0297104785231213,270.03978290600566,-29.72580995327628,,
24.340876578127816,2.3024158,2.034675427996989,289.951145691596,7.893184072985599,,
23.75850726696988,,2.0372438851244805,260.975041740105,-29.343124367731534,,
22.355580099242268,1.4006882,2.04941051443403,274.00173649738156,-27.54854630957559,,
23.403746839448438,,2.0574128507899614,272.93368618823257,-33.03257680898514,,
22.99809214093036,,2.062314085039204,270.03732874721885,-36.294613259717565,,
23.259127049150198,,2.0642886781214655,276.0187585480905,-24.47198095001949,,
22.35525353565635,1.6768837,2.069324699948407,266.94334680567636,-15.979561763391791,,
23.952223339369407,,2.070126238142203,281.47002231331595,-9.761578094821816,,
22.824321277704616,,2.0785997036700445,269.8835053048908,-28.29791396442975,,
23.072837171868063,,2.0825582717813624,272.5084151618384,-26.431231496844674,,
22.239892999223038,1.0158176,2.083778069447656,274.75465845664627,-26.076358942788293,,
23.484422942304388,0.5462265,2.0872528719901684,277.21919300729195,-25.030229779774913,,
22.935455433578408,,2.0910295077832615,270.83117347514803,-29.1204781222532,,
23.624321891594878,,2.092774324217132,276.6761039085834,-25.824299352967262,,
22.914553872368,,2.0939379766329096,269.9829582181234,-36.11351507624329,,
23.667707686980823,,2.0942994063002844,278.23954728548483,-14.729507548537834,,
23.78156877057253,1.9987183,2.101076258239959,283.2719369074182,-5.036154733221377,,
23.44097627533085,,2.1034704388115912,276.2391759758992,-23.74746472920288,,
23.814781932142598,1.3595715,2.108089336894605,267.56237403204653,-18.393409052061322,,
22.374361777190433,,2.1126085619170016,274.0690283668283,-27.258134455149,,
23.20800455618518,1.2545757,2.1210054720012375,268.88113036914467,-35.294867666247676,,
23.750325703224835,,2.13251564640738,330.21528384239207,53.4963157360882,,
23.899401331994216,1.5199642,2.132656953940671,267.60004288054154,-19.63023726746119,,
23.995177168896863,,2.140275714866695,269.6396468960035,-16.171942135310903,,
23.889789916595067,,2.1546210805781163,258.95106681441655,-32.76529553288128,,
23.334605250789433,,2.155095514972343,274.8045543873326,-24.87511059093049,,
22.947317998802653,,2.1552186723816744,272.07980477334314,-28.908767610315564,,
23.58608537423642,,2.1567619462466947,265.7760069313648,-21.949860549447564,,
22.908568904052526,1.0083961,2.1626896993065206,279.9926146385244,-28.826431301243563,,
23.163759776138548,,2.169248591170419,274.0323513089417,-25.73593275355363,,
23.31850017458798,,2.1751298656580778,268.81731656546134,-34.88410830117714,,
22.937283435757852,,2.177284825734259,272.38253979494147,-29.67136544177202,,
23.195049484925303,,2.1816770959770513,266.4386980640875,-23.02851394946366,,
23.689573541314203,0.9914932,2.1838531401193277,268.0723419974996,-45.47868125814339,,
23.219196006888115,,2.1886891426576294,274.58845783398044,-25.989768687057182,,
23.355512143383518,,2.1911514541054204,270.783484281626,-34.306988983722015,,
22.931685001935072,,2.197738742738678,275.6186249268188,-24.948231418247452,,
23.71059847201689,,2.202200634117444,256.17514977067924,-28.922969272054694,,
22.66512190022879,,2.204245833341249,273.9971918162522,-26.167319234151503,,
23.219042517177513,,2.2063321690917763,274.84791292619366,-28.04124069760282,,
23.319286751864585,,2.213347407687633,275.4973406604494,-23.70880343351102,,
23.418090327801345,,2.2299215688754077,266.57539138520735,-19.534549752127592,,
23.264811423747194,,2.237536780230877,272.39539512586384,-32.238247473053676,,
22.840511976111742,,2.2405283310842936,272.17752038272516,-26.86318349002689,,
22.5263677155332,,2.2406229273890266,269.0893802391961,-28.27606232898282,,
23.463316442471253,,2.2435534081050004,267.083216861532,-33.434265092981974,,
22.993883456890963,,2.2514342604558615,269.9061099535853,-30.39524039474241,,
22.580101228383093,,2.2570755670864338,273.177195409917,-27.93127787904237,,
22.856672986277513,,2.261051571132791,273.08413384163265,-33.26533457781005,,
22.345165016460363,,2.2767827677087484,270.66597377467315,-28.870402916083396,,
22.426280701437914,,2.2783452257280246,271.568324086735,-27.809479198210266,,
22.785978267060106,1.9020786,2.2791496242812004,274.4648919256626,-23.040441940211153,,
22.737078491154413,,2.287855713218541,275.85900549125523,-23.59168939672348,,
22.65087705832779,,2.2905428405664563,274.49557888008854,-29.76350206936085,,
23.17132010316717,,2.292974462471446,271.0331485534895,-26.696383653435568,,
23.56068985620174,,2.2979407154699816,280.9244911447233,15.460209674241693,,
22.32839599653933,,2.3015037568179846,269.87841937132026,-40.027507072412206,,
22.42113807670234,,2.303672784717514,272.3553748763515,-27.646071430133397,,
22.893704439155712,,2.310242478233066,271.84192593566695,-27.80698658219694,,
23.42903107967666,,2.3130174368599445,277.27190768805895,-22.666624529396746,,
23.119630672641215,,2.3136410844654,268.82406907035903,-28.495932981669107,,
22.91866579013562,0.9351845,2.31609014644495,247.72973876286088,-34.505827087321,,
22.922468443996017,,2.3192054742724464,274.7691206751459,-26.61677797747338,,
22.46759677821684,,2.3236766690171686,270.5916159150678,-28.729419432311783,,
23.80904330806749,,2.3238678850761922,276.27131948647616,-23.27474231368564,,
23.11225133654163,0.15708351,2.3280309155265,275.97578887591527,-27.712113634075717,,
22.88121200834147,,2.3332699107743817,276.51210229194544,-21.73637873461913,,
22.94451282857869,,2.3334218622386587,269.17708443579613,-31.880512287861855,,
23.00593455415639,,2.3417669909702163,270.0359034625202,-34.63559638186456,,
23.568206438077237,,2.3570204526400325,273.8668990507499,-31.043977297968958,,
23.38255569940215,,2.3573423163455467,266.98015888929314,-24.379807318732233,,
22.75551674221221,,2.3578848803637515,54.68509138230438,32.572691507511216,,
22.352654322540815,1.5119305,2.3609830489941546,270.9824285761706,-28.472805377792838,,
22.87017652822723,,2.36909583671978,269.589210665179,-35.142343972679214,,
22.608522062351934,1.6324177,2.370459858509352,269.57302366297944,-33.896762294748086,,
21.922602649374475,,2.3729999985248837,271.76964607919297,-27.464384108314448,,
23.63088464828068,,2.3749627116001792,276.8905754426779,-15.382377680046888,,
21.899932514734132,,2.3805901900990087,260.45236030747986,-45.23321608752367,,
22.892469036296383,0.63425446,2.381742652350933,279.26385394454866,-24.16852543793828,,
23.637369220162245,,2.3833787154721175,264.8020026557373,-22.281710503538356,,
22.922515367543653,0.94769096,2.3835468209002344,272.5564103503585,-34.43401983339742,,
22.95081238321825,,2.383840395406413,283.6707049706593,-0.7548883049438236,,
22.86389894629533,,2.384564302945001,273.09665961367625,-26.969724447389975,,
23.440664547673382,,2.3912672025005848,264.44942892264413,-21.86984683377237,,
23.31208215024353,,2.391486091906839,266.3084018202873,-23.739799846272685,,
23.303495160530066,,2.392875109506865,268.5227462881795,-32.0842073368688,,
23.716055819076423,,2.3941836354074373,268.0565509245079,-23.243453646432172,,
22.92539821728758,,2.3949582695146012,271.95333324985455,-25.358203654733973,,
22.383318316548728,,2.3949813824380537,275.2041170245752,-25.48321984125913,,
23.008643941913206,,2.3960845461885834,273.4532304437481,-32.45437615613942,,
22.980652167482667,,2.416696627846735,266.5841755993892,-22.959352907908208,,
22.751263910372685,,2.420304824135058,273.48846882016335,-27.006535073889168,,
23.206525817432958,,2.4213268507042014,270.2829300114111,-34.20001664103045,,
22.90217027769903,,2.4230351924401163,268.1083741488072,-29.530233873933888,,
22.831543743161742,1.4346676,2.4246844394775713,273.9213366238353,-25.864949220432877,,
22.93361868935836,,2.4252112519318105,276.63153651389786,-20.218059778945378,,
22.201770088786546,,2.4344194119515894,270.2042311554489,-29.60140087179577,,
23.172738192351684,,2.438483616309489,274.8594636740974,-24.388830071966126,,
23.515459169460648,,2.4416095629173395,268.20431032862314,-21.452782748193794,,
22.89634593279534,,2.4474642010124428,274.9942149387128,-26.318653398816448,,
23.365432804385797,,2.4485057333121074,276.16416504689374,-23.485602882247516,,
23.314867134192525,,2.4503215290545337,83.90025296129598,-69.89935690878336,,
23.177711799639923,,2.4539354942416503,275.9197760880264,-26.420131329316337,,
23.033280049827237,,2.4556644182885785,275.104873856708,-25.075688538098532,,
23.853479868209867,,2.461452084027606,279.5886289658637,-11.71486978565516,,
22.99709045808119,,2.4834180561212174,271.69614436427594,-26.237099615938284,,
22.82888093554823,1.2234097,2.485637992709469,253.74502445619223,-34.351084492781496,,
22.920201066516192,,2.4865179121864074,272.26335302562353,-27.782693231369564,,
22.73634871884445,1.3679981,2.4917686762027054,263.3042064251778,-18.048179820818618,,
22.58628367943052,,2.494486972598785,271.84278313237655,-28.91300290288476,,
22.620720879065846,,2.497644092026173,273.9422488054019,-26.47242669994796,,
22.38413745938931,,2.4981308398577586,273.12526809743304,-26.638706859493936,,
23.02133090803577,,2.500464709068459,271.35177923755015,-29.999195774541587,,
22.517296148919698,,2.5015243872826605,271.75322698045045,-28.6451135325282,,
22.773480627752377,,2.5132953396667252,273.41292827809167,-32.44909414238743,,
22.233153553098788,,2.519048285143665,273.56270869392574,-30.955051201176854,,
22.757903608471622,,2.5232377469402087,274.32006347562583,-30.54096019444056,,
23.84361679322658,1.8801498,2.5309103592629434,274.74765269786155,-3.9178361724545105,,
22.60814884445776,,2.5451892755861336,273.7663112330614,-26.38332044012796,,
22.61944196767706,,2.5490758304509877,274.60002613362207,-21.760842580643175,,
22.50620392965677,,2.549446067395814,271.11977216368206,-28.982901516696618,,
22.850004770157565,,2.5535100134418642,274.3522148063963,-22.40718154606241,,
22.667996307120507,,2.5537586598534823,273.50966412649666,-26.728534211476962,,
22.683079879929238,,2.5575093863336016,267.8523400945853,-29.712285300044858,,
22.779778595855248,,2.5582621043970475,268.21883621394716,-29.11094339278272,,
22.8410014835351,,2.5631194723081205,277.91038172713394,-16.54448721562755,,
22.682104438362977,,2.56363917004462,270.2984986587006,-30.44632292474483,,
23.260298449443354,,2.5694550300205625,268.2981228344289,-21.601817926748502,,
23.52517041360638,0.35369682,2.5769109824915675,276.74015272778286,-30.065777754124273,,
22.648316208278956,,2.579400051341222,273.898623981896,-27.201802524215005,,
23.12106778783255,,2.5883649910731403,262.6217503080776,-27.976703509091838,,
23.803673374472115,1.5120792,2.5890655209185702,284.4288767777133,12.016761314538112,,
22.958596383613376,,2.5926377715756908,269.79770229182884,-27.619798484744127,,
22.789231511374958,,2.5928973271831954,271.6138865560722,-26.543591891326496,,
22.418770056382648,,2.5953274234177366,271.3000319400874,-29.113034623955013,,
21.262301940328243,1.7707024,2.603472495377829,283.3304005276574,-9.47440329608491,,
22.381788568158072,,2.605255885828242,271.08700722108887,-30.054731196271973,,
22.62205840486728,,2.6189243672493676,272.1630823051355,-34.34911541729907,,
22.52334210405558,,2.621298905868009,270.96310822220056,-27.122014593185366,,
22.692991709193645,1.1206665,2.6292284586707213,269.8393139504722,-34.104891850503506,,
23.573558983844443,2.653078,2.6412815181787015,268.2996438816568,-22.03049557200649,,
23.075535686642567,,2.6437131718600604,264.748776176142,-22.04913065540797,,
22.03056996097905,1.437252,2.643956986411,271.7442294814814,-28.818659227657864,,
23.547783864757864,2.4107323,2.6482009238628725,269.12487792285367,-19.298091107039987,,
11.354322155683963,-0.26138687,2.6547724846511405,101.28669244997666,-16.72080547130984,,9267.0
23.845137570311262,0.27688026,2.6558135576108803,264.3265682671855,-15.925085788749303,,
23.555843656105512,,2.6574781139437955,267.3620132142744,-22.394080259434393,,
23.48105388919658,2.3264198,2.6580089201145647,270.5878433747237,-17.639507356349004,,
22.702786634888838,,2.6599782318930565,223.8633405677498,-52.85107383635579,,
23.776598296782087,1.7430038,2.6638067377762424,287.0291293559456,3.5410841785432714,,
22.81095801186311,,2.664559355365826,273.63719888805224,-25.8486454352679,,
22.826960956165276,,2.6658184651157404,272.8744187104356,-26.86331879928878,,
22.704658192086526,,2.67401685869321,269.2841300233556,-32.16367310544073,,
22.367572724585557,,2.6744957342949087,277.26791469685406,-21.21670929834281,,
23.13855990157711,,2.6769651060130557,277.22432386079845,-18.393834281257867,,
22.8057601614866,,2.678129069139764,270.17660539532136,-32.82628987755574,,
13.659775145896656,3.9545918,2.6869938088391114,24.771210452138845,-17.9477628246832,,3295.75
22.16917038696732,,2.6905864633591783,271.29542446002495,-29.067526139264164,,
23.662049902845972,0.82909584,2.694576777709559,267.1101364839436,-17.46536393945062,,
21.8691129374904,1.4892654,2.695967257731094,269.93643759192724,-29.080531866348537,,
22.35357050930486,,2.6972195554587715,270.9019680010321,-27.344959579278523,,
13.327740244152526,3.7449627,2.703201163283598,24.771059358018583,-17.94837634531903,,3336.5
23.568151274472847,,2.703763674116909,270.47487195336464,-15.733309727041478,,
23.59750509682694,1.3783836,2.7127870161159637,268.8993769972136,-18.171558921094867,,
23.562376888357473,,2.7192050959439276,266.30743786192744,-19.352834598782792,,
22.714724301426976,1.031807,2.723948119586217,269.23074282779015,-34.97455521597922,,
19.229439487437105,1.4418106,2.730329546204309,253.2647111209257,-30.661095922261413,,5095.6333
22.516894863389094,,2.73600388095623,271.11884727369437,-29.50525444015363,,
20.29431922983305,,2.7378880094946467,272.6523752077105,-27.73752563862089,,
23.683798957838803,3.0746307,2.7460320484179714,277.1649145217203,-4.625770527150639,,
22.860658070747885,1.7454262,2.751647880757782,278.159707057398,-13.53684836110851,,
22.644441328868883,,2.7546340607150603,270.8382720955658,-27.308168655008377,,
22.909963242064997,,2.7565366201200603,275.67771169777706,-24.69184910575702,,
23.5218133461415,2.984127,2.7623375707278734,275.1214179830694,-10.477683024265401,,
22.007709317688246,1.406868,2.766741430532154,226.11798042410376,-22.458998439989127,,
22.21535922199361,,2.7706730178065113,272.921547660354,-28.220490108995136,,
23.62041740277536,3.423975,2.7747934930199256,277.44634576880674,-6.798964640828522,,
21.90932681815243,,2.7800172672998285,270.96198270837823,-28.874386528809787,,
21.866844718701707,,2.7800535414701044,271.8705754331582,-27.39190469954443,,
23.38972290942496,2.389925,2.7835482455849117,260.48177229261614,-27.35916499255016,,
23.02439246666188,,2.7847596697497567,269.98495296838695,-18.14346866747003,,
22.37992277138074,,2.7940277599825314,271.25146887740567,-29.05777205560753,,
21.719877913086734,,2.796646612085459,274.0267279361137,-27.090621474467536,,
23.30450899717297,,2.8031760269013763,265.2406946812714,-24.312053047000703,,
22.149284445608185,,2.8156882136591856,271.94060376196495,-28.511349378486578,,
22.949181232318484,,2.8159101023610082,277.02907795622343,-19.321139136795953,,
22.3488571869034,,2.8194089043627417,274.97548812798266,-25.05969429665108,,
